"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"235" 4 0 -48.0833333333333 -25.0833333333333 223 85 49
"236" 2 0 -43.4166666666667 -22.0833333333333 209 112 60
"237" 9 0 -49.75 -25.0833333333333 184 113 58
"238" 3 0 -39.5833333333333 -17.9166666666667 243 79 63
"239" 8 0 -49.5833333333333 -23.9166666666667 202 119 61
"240" 9 0 -44.4166666666667 -20.75 191 123 67
"241" 7 0 -50.0833333333333 -23.4166666666667 207 123 62
"242" 2 0 -41.75 -21.0833333333333 218 117 64
"243" 6 0 -42.9166666666667 -19.4166666666667 197 117 63
"244" 1 0 -44.75 -23.25 209 103 59
"245" 5 0 -44.4166666666667 -21.4166666666667 194 122 65
"246" 2 0 -49.75 -23.0833333333333 209 126 63
"247" 9 0 -46.0833333333333 -21.25 203 128 66
"248" 7 0 -44.75 -20.4166666666667 205 128 68
"249" 6 0 -44.75 -23.4166666666667 220 99 57
"250" 9 0 -48.4166666666667 -21.9166666666667 213 120 65
"251" 5 0 -43.9166666666667 -20.5833333333333 198 120 65
"252" 2 0 -46.4166666666667 -21.75 190 122 65
"253" 5 0 -48.75 -22.75 200 125 65
"254" 1 0 -50.25 -24.25 176 125 61
"255" 2 0 -41.25 -17.75 233 115 68
"256" 7 0 -40.9166666666667 -22.0833333333333 230 80 55
"257" 1 0 -47.0833333333333 -23.25 182 108 61
"258" 1 0 -45.75 -21.0833333333333 204 130 66
"259" 6 0 -42.25 -19.25 238 120 67
"260" 6 0 -42.9166666666667 -22.75 232 87 56
"261" 3 0 -50.4166666666667 -25.0833333333333 182 118 59
"262" 5 0 -49.5833333333333 -22.4166666666667 206 128 64
"263" 2 0 -43.75 -20.75 194 116 64
"264" 2 0 -41.75 -21.25 232 110 62
"265" 5 0 -40.4166666666667 -19.5833333333333 244 98 64
"266" 6 0 -51.25 -25.4166666666667 162 113 60
"267" 8 0 -50.25 -22.9166666666667 216 126 63
"268" 9 0 -40.75 -18.25 237 107 68
"269" 7 0 -47.25 -21.5833333333333 207 121 66
"270" 7 0 -43.25 -22.4166666666667 178 96 58
"271" 1 0 -49.0833333333333 -24.5833333333333 198 111 55
"272" 1 0 -42.9166666666667 -20.5833333333333 206 118 62
"273" 3 0 -45.9166666666667 -23.25 191 100 59
"274" 6 0 -47.9166666666667 -21.9166666666667 199 110 65
"275" 8 0 -45.5833333333333 -23.0833333333333 193 107 60
"276" 3 0 -45.5833333333333 -21.75 199 134 66
"277" 6 0 -48.0833333333333 -24.5833333333333 222 95 52
"278" 3 0 -40.75 -20.75 238 90 60
"279" 9 0 -43.9166666666667 -21.9166666666667 186 109 62
"280" 3 0 -44.0833333333333 -21.0833333333333 196 119 66
"281" 8 0 -50.75 -25.25 176 116 58
"282" 7 0 -46.75 -22.25 194 121 64
"283" 5 0 -44.4166666666667 -22.9166666666667 197 107 60
"284" 9 0 -43.4166666666667 -21.4166666666667 203 110 62
"285" 5 0 -47.9166666666667 -21.4166666666667 214 122 66
"286" 2 0 -46.4166666666667 -22.25 190 123 66
"287" 5 0 -41.4166666666667 -17.5833333333333 230 119 68
"288" 7 0 -49.75 -22.25 203 127 64
"289" 4 0 -47.75 -22.0833333333333 194 109 64
"290" 1 0 -47.4166666666667 -24.25 211 91 53
"291" 7 0 -42.75 -22.4166666666667 197 99 59
"292" 9 0 -46.9166666666667 -23.0833333333333 185 111 62
"293" 5 0 -46.0833333333333 -20.5833333333333 202 130 66
"294" 5 0 -45.9166666666667 -21.9166666666667 192 128 66
"295" 7 0 -45.0833333333333 -21.75 195 135 66
"296" 8 0 -45.25 -23.75 198 87 55
"297" 7 0 -40.5833333333333 -17.4166666666667 239 104 68
"298" 4 0 -47.25 -21.0833333333333 205 113 67
"299" 6 0 -49.0833333333333 -26.75 198 92 51
"300" 4 0 -45.25 -22.9166666666667 189 114 61
"301" 9 0 -44.5833333333333 -22.5833333333333 204 118 62
"302" 2 0 -46.9166666666667 -23.75 171 98 59
"303" 1 0 -47.25 -23.5833333333333 174 103 59
"304" 5 0 -39.9166666666667 -18.25 241 88 65
"305" 2 0 -46.5833333333333 -22.25 189 122 65
"306" 4 0 -40.9166666666667 -21.9166666666667 230 81 56
"307" 6 0 -44.0833333333333 -20.9166666666667 195 120 66
"308" 3 0 -45.75 -22.5833333333333 176 119 63
"309" 9 0 -48.5833333333333 -24.9166666666667 198 92 50
